ogc_fid,objectid,pid,Folio,true_site_addr,true_site_unit,true_site_city,true_site_zip_code,true_mailing_addr1,true_mailing_addr2,true_mailing_addr3,true_mailing_city,true_mailing_state,true_mailing_zip_code,true_mailing_country,Ownership,true_owner1,true_owner2,true_owner3,Owner Categories,condo_flag,parent_folio,dor_code_cur,dor_desc,subdivision,bedroom_count,bathroom_count,half_bathroom_count,floor_count,unit_count,building_actual_area,building_heated_area,lot_size,year_built,assessment_year_cur,assessed_val_cur,dos_1,price_1,legal,Field2,Unnamed: 40,camp_ownership,camp_categories,exclude
271679,271679,94518,3031290200090,,,Unincorporated County,33142-0000,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303129020.0,0,0,0,0,0,0,0,14250.0,0,2020,570000,20070101.0,0.0,CAPITAL MARITIME TERMINAL PB 121-31 LOT 9 BLK 1 LOT SIZE 14250 SQ FT COC 25306-4777 01 2007 3,2,,Miami-Dade County,Governmental,
271678,271678,377381,3031290200080,,,Unincorporated County,33142-0000,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303129020.0,0,0,0,0,0,0,0,14250.0,0,2020,570000,20070101.0,0.0,CAPITAL MARITIME TERMINAL PB 121-31 LOT 8 BLK 1 LOT SIZE 14250 SQ FT COC 25306-4777 01 2007 3,2,,Miami-Dade County,Governmental,
271677,271677,188959,3031290200070,,,Unincorporated County,33142-0000,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303129020.0,0,0,0,0,0,0,0,14250.0,0,2020,570000,20070101.0,0.0,CAPITAL MARITIME TERMINAL PB 121-31 LOT 7 BLK 1 LOT SIZE 14250 SQ FT COC 25306-4777 01 2007 3,2,,Miami-Dade County,Governmental,
185434,185434,485942,1678240160031,,,Florida City,33034-0000,824 W PALM DR,,,FLORIDA CITY,FL,33034-3102,,Religious Organization,FIRST ASSEMBLY OF GOD OF,FLORIDA CITY INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824016.0,0,0,0,0,0,0,0,14244.0,0,2020,36493,20000801.0,18500.0,24-25 57 38 H BROOKERS SUB OF PB 1-85 PART OF LOT 5 DESC-E381FT OF SE1/4 OF SW1/4 OF SW1/4 OF SEC LESS N202FT & LESS S378FT & LESS E203FT THEREOF LOT SIZE 203.000 X 105 OR 19252-1805 082000 6,2,,Religious Organization,Institutional,
238727,238727,263505,3021360252130,100 NE 116 ST,,Unincorporated County,33161-6638,11300 NE 2 AVE,LAVOIE BLDG 2ND FL RM 204,,MIAMI SHORES,FL,33161-6628,USA,Barry University,BARRY UNIVERSITY INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,302136025.0,0,0,0,0,0,0,0,14209.86,0,2020,70043,19991101.0,0.0,LA PALOMA PB 8-44 LOTS 13 & 14 BLK 13 LOT SIZE 102.970 X 138 OR 18888-0799 11 1999 5,2,,Barry University,Institutional,
1961,1961,319417,131120080070,8424 NE 2 AVE,,Miami,33138-3804,8400 NE 2 AVE,,,MIAMI,FL,33138,USA,Religious Organization,GRACE EVANGELICAL BAPTIST CHURCH,INC,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,13112008.0,0,0,0,0,0,0,0,14200.0,0,2020,353513,20130509.0,1000000.0,ROYAL PALM GARDENS PB 7-71 LOT 8 LESS S10FT & LOT 9 LESS E2FT BLK 1 LOT SIZE 100 X 142 OR 17498-2955 0197 2 (2),1,,Religious Organization,Institutional,
2448,2448,90309,131120300050,7120 NE 2 AVE,,Miami,33138-5363,3071 SW 38 AVE,,,MIAMI,FL,33146,USA,Miami-Dade County,MIAMI-DADE COUNTY,WATER & SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13112030.0,0,0,0,0,0,0,0,14173.0,0,2020,282962,,,LITTLE RIVER EXT PB 9-138 LOTS 5 THRU 8 BLK 1 & E1/2 ALLEY LYG W & ADJ TO LOTS 1 THRU 13 LOT SIZE 14173 SQUARE FEET,2,,Miami-Dade County,Governmental,
268527,268527,314333,3031210320150,5001 NW 32 AVE,,Unincorporated County,33142-3339,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,SCHOOL BOARD OF MIAMI-DADE COUNTY,,,Governmental,N,,8048,VACANT GOVERNMENTAL : SCHOOL BOARD,303121032.0,0,0,0,0,0,0,0,14170.0,0,2020,78729,,,LORAH PARK PB 18-64 LOTS 15-16 & 17 LESS W10FT THEREOF FOR R/W LOT SIZE 14207 SQ FT OR 11815-588 0683 3,2,,School Board,Governmental,
84918,84918,35637,341190015370,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,14113.0,0,2020,661010,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 26 BLK 100 LOT SIZE SITE VALUE 73R-128871,2,,Religious Organization,Institutional,
267263,267263,327598,3031200180330,3631 NW 37 PL,,Unincorporated County,33142-0000,3790 NW 21 ST,,,MIAMI,FL,33142-6812,,Expressway Authority,MIAMI DADE EXPRESSWAY AUTHORITY,,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,303120018.0,0,0,0,0,0,0,0,14100.0,0,2020,112800,20040101.0,0.0,20 53 41 MELROSE GDNS AMD PL PB 7-94 LOT 9 & LOT 8 LESS NW COR LYG IN E-W EXPWY BLK 3 LOT SIZE 14100 SQUARE FEET COC 21987-4335 01 2004 3,2,,Expressway Authority,Governmental,
470764,470764,352569,3069120070040,12205 SW 220 ST,,Unincorporated County,33170-2857,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI DADE COUNTY,GSA - R/E MGMT,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,306912007.0,0,0,0,0,0,0,0,14100.0,0,2020,45415,20041001.0,0.0,12-13 56 39 DIXIE PINES PB 20-16 LOT 1 & E50FT OF S1/2 OF TR 2 PB 31-51 BLK 2 LOT SIZE 50.000 X 282 COC 22703-3499 10 2004 3,2,,Miami-Dade County,Governmental,
470793,470793,478726,3069120080140,12225 SW 220 ST,,Unincorporated County,33170-2857,3800 NW 22 AVE,,,MIAMI,FL,33142,USA,Habitat for Humanity,HABITAT FOR HUMANITY OF,GREATER MIAMI INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,306912008.0,0,0,0,0,0,0,0,14100.0,0,2020,70200,20190520.0,25000.0,12-13 56 39 .32 AC DIXIE PINES 2ND REV PB 31-51 W100FT OF E150FT OF S1/2 TR 2 TRACT 2 LOT SIZE 100.000 X 141 OR 21800-1456 1003 3 COC 25283-3448/25865-1406 0107 2 COR 25651-4423,2,,Habitat for Humanity,Institutional,
6389,6389,72421,131140210950,1199 NW 62 ST,,Miami,33150-4218,444 SW 2 AVE #325,,,MIAMI,FL,33130-1910,,City of Miami,CITY OF MIAMI ASSET MGT,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13114021.0,0,0,0,0,0,0,0,14006.0,0,2020,133056,19890901.0,75000.0,WOODMERE PB 14-11 LOT 1 2 3 & 4 INC & W15FT LOT 5 BLK 5 & S1/2 OF ALLEY LYG N & ADJ CLOSED PER ORD #13492 LOT SIZE 14006 SQ FT M/L OR 19451-2635 0101 3,2,,City of Miami,Governmental,
260093,260093,377453,3031100281570,,,Unincorporated County,33147-0000,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE HOUSING AGENCY,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303110028.0,0,0,0,0,0,0,0,14000.0,0,2020,31629,,,PARA VILLA HGTS PB 3-106 SE1/4 LESS W50FT BLK 32 LOT SIZE 100.000 X 140,2,,Miami-Dade County,Governmental,
260007,260007,358063,3031100280570,,,Unincorporated County,33147-0000,3071 SW 38 AVE,,,MIAMI,FL,33146-1520,,Miami-Dade County,MIAMI-DADE COUNTY,WATER AND SEWER,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303110028.0,0,0,0,0,0,0,0,14000.0,0,2020,135520,,,PARA VILLA HGTS PB 3-106 E100FT OF AKA PARCEL 48-3 BLK 12 LOT SIZE 14000 SQUARE FEET,2,,Miami-Dade County,Governmental,
75811,75811,127630,232340081020,1262 COLLINS AVE,,Miami Beach,33139-4607,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,CITY HALL,,Governmental,N,,8040,VACANT GOVERNMENTAL : MUNICIPAL,23234008.0,0,0,0,0,0,0,0,14000.0,0,2020,5307362,,,OCEAN BEACH ADD NO 2 PB 2-56 LOTS 1 & 2 BLK 28 LOT SIZE 100.000 X 140,2,,City of Miami Beach,Governmental,
265561,265561,426374,3031150430510,2412 NW 67 ST,,Unincorporated County,33147-7258,2400 NW 68 ST,,,MIAMI,FL,33147-6859,,Religious Organization,PEACEFUL ZION MISSIONARY BAPTIST,CHURCH INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303115043.0,0,0,0,0,0,0,0,14000.0,0,2020,49503,19890901.0,11000.0,ELIZABETH PARK AMD PB 4-195 LOTS 2 & 3 BLK 8 LOT SIZE 100.000 X 140 OR 14284-273 0989 1,2,,Religious Organization,Institutional,
265222,265222,405166,3031150360060,2359 NW 68 ST,,Unincorporated County,33147-6856,2400 NW 68 ST,,,MIAMI,FL,33147,USA,Religious Organization,PEACEFUL ZION MISSIONARY BAPTIST,C/O CEPHEUS CARLTON PRESTON,CHURCH,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303115036.0,0,0,0,0,0,0,0,14000.0,0,2020,69733,20161004.0,100.0,NORTHWEST HIGHLANDS PB 22-33 LOTS 9 & 10 BLK 1 & PORT OF TR 6 MILLS SUB PB 40-90 AS PER DB 3827/29 LOT SIZE 80.000 X 175 OR 27104-2984 12 2009 18,2,,Religious Organization,Institutional,
260079,260079,131322,3031100281420,,,Unincorporated County,33147-0000,1277 NW 56 ST,,,MIAMI,FL,33142,USA,Religious Organization,HIGHWAY CHURCH OF APOSTLE S,FAITH INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303110028.0,0,0,0,0,0,0,0,14000.0,0,2020,48044,20160317.0,39000.0,PARA VILLA HGTS PB 3-106 E100FT OF W200FT BLK 27 LOT SIZE 100.000 X 140,2,,Religious Organization,Institutional,
353,353,504026,101060101090,227 NE 5 ST,,Miami,33132-1910,11011 SW 104 ST,,,MIAMI,FL,33176-3330,,Miami-Dade College,MIAMI DADE COMMUNITY COLLEGE,DISTRICT BD OF TRU OF MIA DADE CO,,Institutional,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,10106010.0,0,0,0,0,0,0,0,14000.0,0,2020,4987935,20040601.0,0.0,MIAMI NORTH PB B 41 LOTS 10 & 11 LESS S10FT BLK 61 LOT SIZE 100.000 X 140 COC 22382-2049 06 2004 3,2,,Miami-Dade College,Institutional,
265574,265574,235666,3031150430640,6708 NW 24 AVE,,Unincorporated County,33147-6845,2400 NW 68 ST,,,MIAMI,FL,33147-6859,,Religious Organization,PEACEFUL ZION MISS BAPT CH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303115043.0,0,0,0,0,0,0,0,14000.0,0,2020,49503,19870901.0,95000.0,ELIZABETH PARK AMD PB 4-195 LOTS 11 AND 12 INC BLK 9 LOT SIZE 100.000 X 140 OR 13419-1968 0987 1,2,,Religious Organization,Institutional,
41689,41689,9083,141040220040,191 SW 36 CT,,Miami,33135-1016,133 PONCE DE LEON BLVD,,,CORAL GABLES,FL,33135-1033,,Religious Organization,WESLEY HISPANIC UNITED,METHODIST CHURCH INC,,Institutional,N,,7065,VACANT LAND - INSTITUTIONAL : PARKING LOT,14104022.0,0,0,0,0,0,0,0,14000.0,0,2020,133388,,,KIRKLAND HEIGHTS AMD PB 3-214 LOTS 5 & 6 BLK 5 OR 13483-2448 1187 4,2,,Religious Organization,Institutional,
271359,271359,53493,3031280133440,,,Unincorporated County,33142-0000,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,303128013.0,0,0,0,0,0,0,0,13987.35,0,2020,37550,,,MELROSE HGTS 4TH SEC PB 17-21 PARCEL 07-38-01 A/K/A LOTS 23 & 24 BLK 59 LOT SIZE 103.610 X 135 OR 13432-2107 1087 3,2,,Miami-Dade County,Governmental,
7564,7564,147659,131140410500,1374 NW 55 ST,,Miami,33142-3126,1365 NW 54 ST,,,MIAMI,FL,33142-3858,,Religious Organization,NEW LIFE MISSIONARY BAPTIST CHURC,,,Institutional,N,,1066,VACANT LAND - COMMERCIAL : EXTRA FEA OTHER THAN PARKING,13114041.0,0,0,0,0,0,0,0,13966.0,0,2020,97010,20000901.0,55000.0,ORCHARD VILLA PB 7-53 LOTS 6 & LOT 7 LESS W1.50FT OF S22.50FT & N35FT OF LOTS 14 & 15 BLK 6 LOT SIZE 13966 SQ FT OR 19312-1860 0900 1,2,,Religious Organization,Institutional,
148353,148353,329201,722160120741,2080 NE 160 ST,,North Miami Beach,33162-0000,17011 NE 19 AVE,,,NO MIAMI BEACH,FL,33162-3111,,City of North Miami Beach,CITY OF NORTH MIAMI BEACH,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,72216012.0,0,0,0,0,0,0,0,13945.0,0,2020,100227,,,TOWN OF FULFORD PB B-151 E1/2 OF LOT 22 & LOTS 23 & 24 LESS S55FT THEREOF BLK 6 & W25FT OF NE 21 AVE LYG E & ADJ OF N86.04FT OF S140FT OF LOT 24 CLOSED PER R-96-32,2,,City of North Miami Beach,Governmental,
454150,454150,478176,3060180000110,,,Unincorporated County,33170-0000,11340 SW 216 ST,,,GOULDS,FL,33170-2964,,Religious Organization,EDWARD LEE CRUSADE FOR CHRIST,EVANGELICAL ASSOCIATION INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,306018000.0,0,0,0,0,0,0,0,13939.0,0,2020,30452,20010401.0,18000.0,"18 56 40 13,939 SQFT BEG 35FTW & 255FTS OF NE COR OF NW1/4 W190FT S75FT E190 FT N75FT TO POB LOT SIZE IRREGULAR OR 19666-2582 042001 1",2,,Religious Organization,Institutional,
8026,8026,319750,131150053291,6200 NW 17 AVE,,Miami,33147-7926,444 SW 2 AVE 2ND FL,,,MIAMI,FL,33130-1910,,City of Miami,CITY OF MIAMI,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13115005.0,0,0,0,0,0,0,0,13924.0,0,2020,160055,20040201.0,485000.0,LIBERTY CITY PB 7-79 LOT 21 & LOTS 22 & 23 LESS E10FT & LOT 24 LESS S10FT OF LOTS 23 & 24 FOR R/W BLK 12 LOT SIZE 13924 SQ FT OR 22744-3044 1004 3,2,,City of Miami,Governmental,
229600,229600,463289,3021130090020,,,Unincorporated County,33169-0000,1000 NW 111 AVE,,,MIAMI,FL,33172,USA,State of Florida,STATE OF FLORIDA,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,302113009.0,0,0,0,0,0,0,0,13875.0,0,2020,138750,20181019.0,0.0,JAMES LOTS PB 62-81 LOT B LOT SIZE 75.000 X 185 OR 19208-4645 07 2000 2,2,,State of Florida,Governmental,
229599,229599,518323,3021130090010,,,Unincorporated County,33169-0000,1000 NW 111 AVE,,,MIAMI,FL,33172,USA,State of Florida,STATE OF FLORIDA,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,302113009.0,0,0,0,0,0,0,0,13875.0,0,2020,138750,20181019.0,0.0,JAMES LOTS PB 62-81 LOT A LOT SIZE 75.000 X 185 OR 19208-4645 07 2000 2,2,,State of Florida,Governmental,
177475,177475,319537,1121360130360,2 NE 104 ST,,Miami Shores,33138-2027,10390 NE 2 AVE,,,MIAMI,FL,33138-2055,,Religious Organization,ADVENT LUTHERAN CHURCH OF,MIAMI SHORES,,Institutional,N,,7065,VACANT LAND - INSTITUTIONAL : PARKING LOT,112136013.0,0,0,0,0,0,0,0,13832.0,0,2020,253423,,,MIAMI SHORES SEC 5 PB 10-47 LOTS 10 & 11 BLK 119 LOT SIZE 106.400 X 130,2,,Religious Organization,Institutional,
74304,74304,364539,232270160800,,,Miami Beach,33140-0000,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,23227016.0,0,0,0,0,0,0,0,13830.0,0,2020,336103,,,MID GOLF SUB 1ST ADDN PB 7-161 LOT 18 BLK 8 LOT SIZE 69.150 X 200,2,,City of Miami Beach,Governmental,
74303,74303,424291,232270160790,4000 CHASE AVE,,Miami Beach,33140-0000,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,CITY HALL,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,23227016.0,0,0,0,0,0,0,0,13830.0,0,2020,264478,,,MID GOLF SUB 1ST ADDN PB 7-161 LOT 17 BLK 8 LOT SIZE 69.150 X 200,2,,City of Miami Beach,Governmental,
172361,172361,550976,1079180040020,1 WASHINGTON AVE,,Homestead,33030-6031,100 CIVIC CT,,,HOMESTEAD,FL,33030-6024,,City of Homestead,CITY OF HOMESTEAD,,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,107918004.0,0,0,0,0,0,0,0,13814.0,0,2020,100787,19960201.0,0.0,REPLAT OF BLK 9 & PORT BLK 10 CIVIC CENTER ADDN TO HOMESTEAD PB 51-58 S25FT OF LOT 1 & ALL OF LOT 2 BLK 9 LOT SIZE 13814 SQ FT OR 19208-2898 0600 3,2,,City of Homestead,Governmental,
74434,74434,70328,232270171290,4000 ROYAL PALM AVE,,Miami Beach,33140-3506,1700 CONVENTION CTR DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,23227017.0,0,0,0,0,0,0,0,13800.0,0,2020,707157,19800901.0,250000.0,ORCHARD SUB 2 & 3 PB 8-116 LOT 1 & 2 BLK 55 LOT SIZE 100.000 X 138 RES 86-18348,2,,City of Miami Beach,Governmental,
156796,156796,393985,940250281830,6140 SW 69 ST,,South Miami,33143-3441,7031 SW 62 AVE,,,SOUTH MIAMI,FL,33143-4701,,Larkin,LARKIN COMMUNITY HOSPITAL INC,,,Institutional,N,,2865,PARKING LOT/MOBILE HOME PARK : PARKING LOT,94025028.0,0,0,0,0,0,0,0,13800.0,0,2020,395745,19970201.0,5342600.0,TOWNSITE OF LARKINS PB 2-105 LOTS 5 & 6 BLK 14 LOT SIZE 13800 SQ FT OR 17546-2896-2899 0297 2(15),1,,Larkin,Institutional,
125784,125784,420342,431180110012,,,Hialeah,33010-0000,PO BOX 330316,,,MIAMI,FL,33233,,Miami-Dade County,MIAMI DADE COUNTY,WASD,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,43118011.0,0,0,0,0,0,0,0,13798.0,0,2020,377768,,,18 53 41 PB 38-53 & HIA 5TH ADDN REV PL PB 7-93 PORT OF W 8TH ST BET 3 AVE & OKEECHOBEE RD LYG BET BLKS 28 & 29 LESS BEG X OF S/L OF LOT 19 BLK 39 & NLY R/W/L OF ST RD 25 TH E TO E/L OF LOT 19 S TO NELY R/W/L OF ST RD 25 NWLY A/L/G NE R/W/L OF ST RD 25 TO POB & LESS N & S15FT OF BLK 28 LOT SIZE SITE VALUE OR 3692-281 051960 3,2,,Miami-Dade County,Governmental,
74307,74307,565882,232270160830,4016 CHASE AVE,,Miami Beach,33140-0000,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,23227016.0,0,0,0,0,0,0,0,13760.0,0,2020,423896,,,MID GOLF SUB 1ST ADDN PB 7-161 S68.8FT M/L OF LOT 19 LYING W OF CHASE AVE BLK 8 LOT SIZE 68.800 X 200,2,,City of Miami Beach,Governmental,
261410,261410,182098,3031110080160,997 NW 79 ST,,Unincorporated County,33150-3139,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,ISD DEPT,,Governmental,N,,8066,VACANT GOVERNMENTAL : EXTRA FEA OTHER THAN PARKING,303111008.0,0,0,0,0,0,0,0,13750.0,0,2020,144614,20170511.0,0.0,LITTLE RIVER FRUIT LANDS 1ST ADD PB 11-62 LOT 7 & LOT 8 BLK 6 LOT SIZE 13750 SQUARE FEET OR 20382-4608 0402 3,2,,Miami-Dade County,Governmental,
287482,287482,468131,3040110220240,,,Unincorporated County,33144-0000,860 SW 76 CT,,,MIAMI,FL,33144-4444,,Religious Organization,FLAGAMI BAPTIST CHURCH OF MIAMI,,,Institutional,N,,7081,VACANT LAND - INSTITUTIONAL : VACANT LAND,304011022.0,0,0,0,0,0,0,0,13742.28,0,2020,87640,,,11 54 40 .36 AC MIAMI GATEWAY REVISED PB 31-26 N77.64FT OF BLK 6 & S1/2 OF ST LYING BET E & W BDS OF PROP LOT SIZE 77.640 X 177,2,,Religious Organization,Institutional,
61376,61376,254539,141210000010,3100 SW 37 AVE,,Miami,33133-0000,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI DADE COUNTY,MIAMI DADE HOUSING AGENCY,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,14121000.0,0,0,0,0,0,0,0,13725.0,0,2020,1166625,,,21 54 41 ALL THAT PT OF W264FT OF SW1/4 OF NW1/4 OF NW1/4 LYG S OF CO RD & N OF STIRRUPS SUB PB 57-65 LESS BEG X SE R/W/L SR 5 & W/L PB 15-29 S 99.75FT W.4FT N97.53FT NE3.22FT ALG SR 5 TO POB LOT SIZE 144.470 X 95,2,,Miami-Dade County,Governmental,
428612,428612,573340,3059130070014,,,Unincorporated County,,3790 NW 21 ST,,,MIAMI,FL,33142,USA,Expressway Authority,MIAMI-DADE EXPRESSWAY AUTHORITY,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,,0,0,0,0,0,0,0,13716.0,0,2020,205740,20171013.0,0.0,THE VANTAGE PARK OF COMMERCE PB 125-11 PORT OF LOT 1 BLK 1 DESC BEG SW COR OF E244.82FT OF LOT 1 N 02 DEG W 59.11FT N 86 DEG E 48.36FT S 88 DEG E 10.34FT N 86 DEG E 112.60FT SELY AD 45.01FT S 00 DEG E 32.89FT S 86 DEG W 244.82FT TO POB LOT SIZE 13716 SQ FT M/L FAU 30-5913-007-0012,2,,Expressway Authority,Governmental,
115611,115611,255771,431050052620,,,Hialeah,33013-0000,660 E 41 ST,,,HIALEAH,FL,33013,USA,Religious Organization,IGLESIA EVANGELICA LUTERANA,JESUS REY DE GLORIA CORP,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,43105005.0,0,0,0,0,0,0,0,13700.0,0,2020,140191,20151102.0,100.0,HIALEAH 14TH ADD REV PL OF REV PL PB 31-29 E100FT TR 30-F & 6FT ALLEY LYG S & ADJ CLOSED PER R-94-104 LOT SIZE 100.000 X 137,2,,Religious Organization,Institutional,
70552,70552,402288,232100131281,1047 71 ST,,Miami Beach,33141-2917,1700 CONVENTION CENTER DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,CITY HALL,,Governmental,N,,8940,MUNICIPAL : MUNICIPAL,23210013.0,0,0,0,1,0,1,1,13696.0,1961,2020,693846,,,2-3-10-11 53 42 NORMANDY ISL OCEANSIDE SEC BEG NW COR OF A TR PB 25-60 OF LAND K/A LOTS 40 TO 44 BLK 10 TH SWLY ALG W/L 118.50FT TO POB TH CONT SWLY16.719FT TH SELY 109.408FT TO MOST SLY COR OF TR TH NELY ALG SELY BDRY OF TR 145.772FT TO A PT TH NWLY 87.325FT TO A PT ON THE SLY/L OF THAT PROP DESC IN DB 3699-576 TH SWLY6.06FT TO A PT TH SWLY15.20FT TH NWLY0.20FT TH SWLY89.059FT TO POB AS PER OR 2630-563 LOT SIZE 13696 SQUARE FEET,1,,City of Miami Beach,Governmental,
159197,159197,165122,1078120010270,191 NW 11 ST,,Homestead,33030-4327,790 N HOMESTEAD BLVD,,,HOMESTEAD,FL,33030,USA,City of Homestead,CITY OF HOMESTEAD,,,Governmental,N,,81,VACANT RESIDENTIAL : VACANT LAND,107812001.0,0,0,0,0,0,0,0,13600.0,0,2020,96395,20120716.0,100.0,MORRIS HOMESITES NO 2 PB 15-8 LOTS 13 & 14 BLK 2 LOT SIZE 13600 SQUARE FEET OR 17921-1942 1297 1 COC 21652-2839 09 2003 1,2,,City of Homestead,Governmental,
27496,27496,154439,131360650040,1805 NW 3 AVE,,Miami,33136-1611,PO BOX 2943,,,MIAMI,FL,33101,,Religious Organization,ST AGNES EPISCOPAL CHURCH,,,Institutional,N,,7065,VACANT LAND - INSTITUTIONAL : PARKING LOT,13136065.0,0,0,0,0,0,0,0,13570.0,0,2020,106807,,,36 53 41 .31 AC M/L TOWNPARK SUB 5 PB 91-10 TRACT 14 LOT SIZE 13570 SQUARE FEET OR 8402-225 0873 4,2,,Religious Organization,Institutional,
13337,13337,583407,131240161690,4551 NW 1 AVE,,Miami,33127-2603,PO BOX 171807,,,MIAMI,FL,33017,,Religious Organization,THE CHURCH OF GOD OF,PROPHECY-MIAMI NO 1 INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,13124016.0,0,0,0,0,0,0,0,13567.5,0,2020,21596,19990601.0,0.0,SHADOWLAWN EXTN PB 5-105 LOTS 11 & 12 BLK 10 LESS BEG NE COR OF LOT 11 TH N 90 DEG W 75.35FT WLY & SLY AD 39.42FT S 00 DEG E 10FT NLY & ELY AD 39.42FT N 90 DEG E 75.35FT N 00 DEG W 10FT TO POB LOT SIZE 100.50 X 135 OR 18687-2496 25843-0533 0699 5,2,,Religious Organization,Institutional,
18761,18761,314018,131270010310,2500 NW 36 ST,,Miami,33142-5245,2521 BISCYANE BLVD,,,MIAMI,FL,33137,,Religious Organization,SION CHURCH OF THE,ASSEMBLIES GOD,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,13127001.0,0,0,0,0,0,0,0,13540.0,0,2020,297880,20181109.0,1900000.0,MELROSE HGTS PB 11-17 LOTS 15 & 16 BLK 2 LOT SIZE 100.300 X 135 OR 16393-4134 0594 4,2,,Religious Organization,Institutional,
